chance_of_playing_next_round, chance_of_playing_this_round, code, cost_change_event, cost_change_event_fall, cost_change_start, cost_change_start_fall, dreamteam_count, element_type, ep_next, ep_this, event_points, first_name, form, id, in_dreamteam, news, news_added, now_cost, photo, points_per_game, second_name, selected_by_percent, special, squad_number, status, team, team_code, total_points, transfers_in, transfers_in_event, transfers_out, transfers_out_event, value_form, value_season, web_name, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index,
None, None, 171129, 0, 0, 3, -3, 0, 2, 5.7, 4.7, 6, Diego, 5.2, 65, False, , None, 43, 171129.jpg, 4.1, Rico, 13.5, False, None, a, 3, 91, 33, 828808, 34121, 283732, 3290, 1.2, 7.7, Rico, 720, 0, 2, 3, 6, 0, 0, 0, 2, 0, 0, 2, 159, 199.2, 234.6, 37.0, 47.2, 
None, None, 222434, 0, 0, 0, 0, 0, 2, 0.5, -0.5, 0, Jack, 0.0, 66, False, , None, 40, 222434.jpg, 0.0, Simpson, 6.4, False, None, a, 3, 91, 0, 141484, 1853, 242566, 6209, 0.0, 0.0, Simpson, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 75115, 0, 0, -1, 1, 1, 4, 2.0, 1.0, 1, Callum, 1.5, 67, False, , None, 79, 75115.jpg, 4.7, Wilson, 10.9, False, None, a, 3, 91, 52, 677566, 5229, 1104180, 53438, 0.2, 6.6, Callum Wilson, 950, 5, 3, 3, 13, 0, 0, 0, 3, 0, 0, 4, 178, 230.0, 176.4, 306.0, 71.4, 
None, None, 78007, 0, 0, -2, 2, 1, 4, 3.5, 2.5, 7, Joshua, 3.0, 68, False, , None, 63, 78007.jpg, 4.4, King, 9.4, False, None, a, 3, 91, 48, 546029, 29772, 1166630, 9068, 0.5, 7.6, King, 916, 3, 3, 2, 13, 0, 0, 0, 0, 0, 0, 6, 159, 241.8, 195.2, 232.0, 66.9, 
None, None, 154566, 0, 0, -1, 1, 0, 4, 1.7, 0.7, 0, Dominic, 1.2, 69, False, , None, 54, 154566.jpg, 1.5, Solanke, 0.4, False, None, a, 3, 91, 15, 22240, 137, 36203, 844, 0.2, 2.8, Solanke, 457, 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 20, 28.8, 53.2, 185.0, 26.6, 
0, 0, 217331, 0, 0, -1, 1, 0, 4, 0.0, 0.0, 0, Sam, 0.0, 71, False, Joined Swansea City on loan until the end of the season on 6/8. - Expected back 01 Jul, 2019-08-07T20:00:14.104634Z, 44, 217331.jpg, 0.0, Surridge, 0.6, False, None, n, 3, 91, 0, 39746, 87, 63882, 829, 0.0, 0.0, Surridge, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 40349, 0, 0, -2, 2, 0, 1, 0.0, 0.0, 0, Asmir, 0.0, 72, False, Joined Qarabag on loan until January on 2/9. - Expected back 01 Feb, 2019-09-02T17:00:12.309749Z, 43, 40349.jpg, 0.0, Begovic, 1.0, False, None, n, 3, 91, 0, 11562, 21, 135301, 910, 0.0, 0.0, Begovic, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 18726, 0, 0, -1, 1, 0, 1, 0.5, -0.5, 0, Artur, 0.0, 73, False, , None, 44, 18726.jpg, 0.0, Boruc, 0.3, False, None, a, 3, 91, 0, 5132, 92, 14914, 222, 0.0, 0.0, Boruc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 229600, 0, 0, -2, 2, 0, 1, 0.5, -0.5, 0, Mark, 0.0, 74, False, , None, 43, 229600.jpg, 0.0, Travers, 0.2, False, None, a, 3, 91, 0, 2124, 50, 9440, 121, 0.0, 0.0, Travers, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 90105, 0, 0, -5, 5, 0, 3, 2.7, 1.7, 2, Ryan, 2.2, 75, False, , 2019-09-28T16:00:16.992466Z, 70, 90105.jpg, 2.8, Fraser, 3.6, False, None, a, 3, 91, 28, 105068, 1466, 1025710, 3845, 0.3, 4.0, Fraser, 717, 1, 1, 3, 8, 0, 0, 0, 2, 0, 0, 2, 98, 128.4, 189.1, 162.0, 47.7, 
0, 0, 111317, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, David, 0.0, 76, False, Ankle injury - Unknown return date, 2019-07-31T21:00:14.727782Z, 63, 111317.jpg, 0.0, Brooks, 0.1, False, None, i, 3, 91, 0, 494, 8, 17599, 67, 0.0, 0.0, Brooks, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 56872, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Junior, 0.0, 77, False, Knee injury - Unknown return date, 2019-06-25T11:30:06.990995Z, 59, 56872.jpg, 0.0, Stanislas, 0.0, False, None, i, 3, 91, 0, 165, 3, 325, 4, 0.0, 0.0, Stanislas, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 103912, 0, 0, -3, 3, 0, 3, 0.5, -0.5, 0, Jordon, 0.0, 78, False, , None, 47, 103912.jpg, 1.0, Ibe, 0.2, False, None, a, 3, 91, 2, 4758, 98, 18701, 191, 0.0, 0.4, Ibe, 48, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 10, 6.8, 5.4, 0.0, 1.2, 
100, 100, 155408, 0, 0, 0, 0, 0, 3, 1.5, 0.5, 1, Lewis, 1.0, 79, False, , 2019-06-25T11:30:07.007116Z, 50, 155408.jpg, 1.6, Cook, 0.0, False, None, a, 3, 91, 8, 2421, 119, 1583, 107, 0.2, 1.6, Lewis Cook, 184, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 29, 25.0, 4.3, 0.0, 2.9, 
25, 25, 15237, 0, 0, -3, 3, 0, 3, 0.1, -0.1, 0, Andrew, 0.0, 80, False, Knee injury - 25% chance of playing, 2019-11-01T23:00:18.535691Z, 47, 15237.jpg, 1.0, Surman, 0.0, False, None, d, 3, 91, 3, 865, 3, 3189, 74, 0.0, 0.6, Surman, 57, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 6.4, 2.2, 0.0, 0.9, 
75, 75, 40387, 0, 0, -1, 1, 0, 3, 0.4, -0.4, 0, Dan, 0.0, 81, False, Hip injury - 75% chance of playing, 2019-07-30T10:30:13.907385Z, 49, 40387.jpg, 0.0, Gosling, 0.0, False, None, d, 3, 91, 0, 102, 2, 830, 7, 0.0, 0.0, Gosling, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 100, 152551, 0, 0, -2, 2, 0, 3, 0.0, 1.3, 2, Jefferson, 1.8, 82, False, Suspended until 23 Nov, 2019-11-02T14:30:18.542355Z, 48, 152551.jpg, 1.6, Lerma, 0.1, False, None, s, 3, 91, 16, 6357, 24, 13822, 363, 0.4, 3.3, Lerma, 823, 0, 0, 2, 12, 0, 0, 0, 5, 0, 0, 0, 114, 128.6, 48.7, 30.0, 20.7, 
None, None, 154131, 0, 0, -2, 2, 0, 2, 0.7, -0.3, 0, Jack, 0.2, 446, False, , None, 43, 154131.jpg, 1.2, Stacey, 0.1, False, None, a, 3, 91, 5, 2037, 26, 6488, 118, 0.0, 1.2, Stacey, 346, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 40, 65.8, 14.7, 19.0, 10.0, 
None, None, 168991, 0, 0, 0, 0, 0, 3, 2.7, 1.7, 3, Philip, 2.2, 476, False, , None, 50, 168991.jpg, 2.1, Billing, 0.2, False, None, a, 3, 91, 23, 11829, 502, 12484, 253, 0.4, 4.6, Billing, 943, 0, 1, 3, 12, 0, 0, 0, 4, 0, 0, 0, 131, 213.8, 65.4, 122.0, 40.2, 
100, 100, 220307, 0, 0, -2, 2, 0, 3, 1.7, 0.7, 0, Arnaut, 1.2, 492, False, , 2019-08-12T10:00:14.019366Z, 58, 220307.jpg, 1.5, Danjuma Groeneveld, 0.0, False, None, a, 3, 91, 6, 530, 23, 3863, 33, 0.2, 1.0, Danjuma, 105, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14.8, 14.0, 54.0, 8.3, 
None, None, 225321, 1, -1, 1, -1, 2, 1, 6.7, 5.7, 9, Aaron, 6.2, 494, True, , None, 46, 225321.jpg, 4.4, Ramsdale, 2.3, False, None, a, 3, 91, 48, 167742, 45594, 33509, 1113, 1.4, 10.7, Ramsdale, 990, 0, 1, 3, 13, 0, 0, 0, 0, 0, 35, 6, 219, 261.4, 10.0, 0.0, 27.3, 
None, None, 153682, 0, 0, 0, 0, 0, 3, 2.7, 1.7, 3, Harry, 2.2, 505, False, , None, 60, 153682.jpg, 3.4, Wilson, 2.7, False, None, a, 3, 91, 34, 360576, 3566, 268899, 6476, 0.4, 5.7, Harry Wilson, 646, 3, 0, 2, 10, 0, 0, 0, 1, 0, 0, 1, 116, 152.0, 117.8, 215.0, 48.7, 
100, 100, 61933, 0, 0, -1, 1, 0, 2, 1.0, 2.0, 7, Shane, 2.0, 37, False, , 2019-09-25T22:00:12.331496Z, 49, 61933.jpg, 3.2, Duffy, 1.2, False, None, a, 4, 36, 19, 35824, 928, 141509, 758, 0.4, 3.9, Duffy, 434, 1, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 90, 113.6, 2.4, 34.0, 15.0, 
100, 100, 86153, 0, 0, 0, 0, 1, 2, 4.2, 5.2, 12, Martín, 5.2, 38, False, , 2019-09-14T16:30:10.724610Z, 45, 86153.jpg, 3.6, Montoya, 0.7, False, None, a, 4, 36, 36, 53885, 2690, 55210, 575, 1.2, 8.0, Montoya, 854, 0, 1, 4, 11, 0, 0, 0, 2, 0, 0, 3, 166, 157.8, 141.7, 54.0, 35.5, 
0, 0, 209362, 0, 0, -2, 2, 0, 2, 0.0, 0.0, 0, Bernardo, 0.0, 39, False, Knock - Unknown return date, 2019-09-14T16:30:10.738160Z, 43, 209362.jpg, 1.0, Fernandes da Silva Junior, 0.1, False, None, i, 4, 36, 2, 1549, 6, 7567, 79, 0.0, 0.5, Bernardo, 67, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 14, 10.8, 16.2, 2.0, 2.9, 
100, 100, 52484, 0, 0, -1, 1, 0, 2, -1.0, 0.0, 0, Leon, 0.0, 40, False, , 2019-09-12T13:00:14.154646Z, 44, 52484.jpg, 0.0, Balogun, 0.1, False, None, a, 4, 36, 0, 727, 8, 3800, 40, 0.0, 0.0, Balogun, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 42748, 0, 0, -2, 2, 0, 2, -0.8, 0.2, 0, Gaëtan, 0.2, 41, False, , None, 43, 42748.jpg, 0.8, Bong, 0.1, False, None, a, 4, 36, 3, 1564, 27, 5628, 112, 0.0, 0.7, Bong, 57, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 15, 16.0, 27.9, 6.0, 5.0, 
None, None, 83299, 0, 0, 1, -1, 2, 2, 3.8, 4.8, 7, Lewis, 4.8, 42, False, , None, 46, 83299.jpg, 3.8, Dunk, 12.3, False, None, a, 4, 36, 42, 665843, 11774, 372406, 8407, 1.0, 9.1, Dunk, 990, 0, 2, 4, 14, 0, 0, 0, 4, 0, 0, 8, 237, 243.6, 50.3, 61.0, 35.5, 
0, 0, 178173, 0, 0, -1, 1, 0, 2, 0.0, 0.0, 0, Matthew, 0.0, 43, False, Joined Derby County on loan until the end of the season on 2/8. - Expected back 01 Jul, 2019-08-02T11:00:13.040927Z, 44, 178173.jpg, 0.0, Clarke, 0.0, False, None, n, 4, 36, 0, 211, 7, 1038, 10, 0.0, 0.0, Clarke, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 20529, 0, 0, -4, 4, 0, 4, -0.5, 0.5, 0, Glenn, 0.5, 44, False, , None, 56, 20529.jpg, 1.4, Murray, 0.9, False, None, a, 4, 36, 11, 39309, 173, 199687, 1314, 0.1, 2.0, Murray, 276, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 13, 8.0, 29.3, 45.0, 7.9, 
0, 0, 106757, 0, 0, -3, 3, 0, 4, 0.0, 0.0, 0, Jürgen, 0.0, 45, False, Joined TSG Hoffenheim on loan until the end of the season on 29/8. - Expected back 01 Jul, 2019-08-29T13:00:09.129312Z, 52, 106757.jpg, 1.5, Locadia, 0.1, False, None, n, 4, 36, 3, 6404, 12, 22532, 71, 0.0, 0.6, Locadia, 85, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 5, 3.2, 1.3, 30.0, 3.3, 
0, 0, 93284, 0, 0, -2, 2, 0, 4, 0.0, 0.0, 0, Florin, 0.0, 46, False, Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul, 2019-08-24T16:30:09.164349Z, 48, 93284.jpg, 1.7, Andone, 0.5, False, None, n, 4, 36, 5, 159244, 16, 189277, 463, 0.0, 1.0, Andone, 71, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 20, 45.0, 11.3, 21.0, 7.6, 
None, None, 131897, 0, 0, 2, -2, 0, 1, 4.0, 5.0, 6, Mathew, 5.0, 47, False, , None, 47, 131897.jpg, 4.4, Ryan, 15.8, False, None, a, 4, 36, 48, 615950, 10947, 384872, 6692, 1.1, 10.2, Ryan, 990, 0, 0, 4, 14, 0, 0, 0, 0, 0, 35, 8, 246, 287.2, 0.0, 0.0, 28.7, 
None, None, 50093, 0, 0, 0, 0, 0, 1, -1.0, 0.0, 0, David, 0.0, 48, False, , None, 40, 50093.jpg, 0.0, Button, 23.2, False, None, a, 4, 36, 0, 354627, 2223, 421760, 10156, 0.0, 0.0, Button, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 60307, 0, 0, -1, 1, 0, 3, 3.2, 4.2, 1, Pascal, 4.2, 49, False, , None, 64, 60307.jpg, 3.2, Groß, 0.7, False, None, a, 4, 36, 35, 77226, 1199, 84780, 1853, 0.7, 5.5, Groß, 747, 1, 2, 3, 9, 0, 0, 0, 0, 0, 0, 2, 151, 162.6, 415.2, 173.0, 75.1, 
100, 100, 165210, 0, 0, -2, 2, 0, 3, -1.0, 0.0, 0, Alireza, 0.0, 50, False, , 2019-09-19T14:00:12.919069Z, 58, 165210.jpg, 0.0, Jahanbakhsh, 0.1, False, None, a, 4, 36, 0, 657, 16, 4335, 42, 0.0, 0.0, Jahanbakhsh, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 167473, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, José Heriberto, 0.0, 51, False, Knee injury - Unknown return date, 2019-06-25T11:30:06.929510Z, 54, 167473.jpg, 0.0, Izquierdo Mena, 0.0, False, None, i, 4, 36, 0, 89, 2, 179, 5, 0.0, 0.0, Izquierdo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 83543, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Anthony, 0.0, 52, False, Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Jul, 2019-07-21T20:00:14.555249Z, 54, 83543.jpg, 0.0, Knockaert, 0.0, False, None, n, 4, 36, 0, 149, 3, 768, 1, 0.0, 0.0, Knockaert, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 227127, 0, 0, 0, 0, 0, 3, -0.8, 0.2, 0, Yves, 0.2, 53, False, , 2019-06-25T11:30:06.944296Z, 50, 227127.jpg, 1.0, Bissouma, 0.0, False, None, a, 4, 36, 3, 456, 19, 463, 25, 0.0, 0.6, Bissouma, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7.6, 9.1, 7.0, 2.4, 
100, 100, 66242, 0, 0, 0, 0, 0, 3, 0.5, 1.5, 3, Davy, 1.5, 54, False, , 2019-09-29T10:30:09.519275Z, 50, 66242.jpg, 2.6, Pröpper, 0.4, False, None, a, 4, 36, 23, 80206, 106, 78088, 429, 0.3, 4.6, Pröpper, 810, 0, 1, 3, 12, 0, 0, 0, 1, 0, 0, 0, 131, 162.2, 166.7, 94.0, 42.3, 
100, 100, 109345, 0, 0, -2, 2, 0, 3, -1.0, 0.0, 0, Solomon, 0.0, 55, False, , 2019-09-21T18:30:19.376002Z, 48, 109345.jpg, 3.0, March, 0.3, False, None, a, 4, 36, 18, 31841, 53, 45280, 629, 0.0, 3.8, March, 471, 0, 1, 2, 7, 0, 0, 0, 1, 0, 0, 3, 76, 99.8, 125.8, 116.0, 34.3, 
0, 0, 38490, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Beram, 0.0, 56, False, Joined Charlton Athletic on loan until the end of the season on 8/8. - Expected back 01 Jul, 2019-08-08T22:00:09.076501Z, 44, 38490.jpg, 0.0, Kayal, 0.0, False, None, n, 4, 36, 0, 2290, 12, 6073, 50, 0.0, 0.0, Kayal, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 40845, 0, 0, 0, 0, 0, 3, 1.0, 2.0, 3, Dale, 2.0, 57, False, , None, 45, 40845.jpg, 2.2, Stephens, 2.7, False, None, a, 4, 36, 24, 139020, 1529, 160290, 2547, 0.4, 5.3, Stephens, 976, 0, 0, 4, 13, 0, 0, 0, 2, 0, 0, 0, 158, 166.2, 104.1, 72.0, 34.3, 
100, 100, 116216, 0, 0, -2, 2, 1, 3, 2.8, 3.8, 11, Leandro, 3.8, 421, False, , 2019-09-06T08:30:17.439483Z, 58, 116216.jpg, 5.2, Trossard, 0.3, False, None, a, 4, 36, 26, 53644, 4861, 82666, 284, 0.7, 4.5, Trossard, 303, 2, 2, 0, 7, 0, 0, 0, 0, 0, 0, 2, 99, 120.0, 155.1, 154.0, 42.9, 
None, None, 78916, 0, 0, 0, 0, 0, 2, 2.5, 3.5, 6, Dan, 3.5, 475, False, , None, 45, 78916.jpg, 2.9, Burn, 0.3, False, None, a, 4, 36, 32, 20882, 339, 11981, 395, 0.8, 7.1, Burn, 990, 0, 0, 4, 14, 0, 0, 0, 0, 0, 0, 0, 177, 198.6, 143.5, 59.0, 40.0, 
25, None, 110735, 0, 0, -1, 1, 0, 2, 0.6, 3.2, 1, Adam, 3.2, 493, False, Ankle injury - 25% chance of playing, 2019-11-02T18:00:16.279714Z, 44, 110735.jpg, 2.9, Webster, 0.2, False, None, d, 4, 36, 23, 16622, 59, 9225, 1870, 0.7, 5.2, Webster, 665, 1, 0, 2, 11, 1, 0, 0, 1, 0, 0, 2, 146, 176.6, 51.9, 63.0, 29.2, 
None, None, 115382, 1, -1, 1, -1, 1, 4, 4.0, 5.0, 2, Neal, 5.0, 502, False, , None, 61, 115382.jpg, 3.8, Maupay, 1.9, False, None, a, 4, 36, 42, 176508, 3137, 80749, 8847, 0.8, 6.9, Maupay, 780, 4, 0, 4, 9, 0, 0, 0, 1, 0, 0, 7, 126, 167.6, 123.7, 526.0, 81.4, 
100, 100, 74471, 0, 0, -2, 2, 0, 3, -0.8, 0.2, 0, Aaron, 0.2, 516, False, , 2019-10-19T16:00:16.584270Z, 48, 74471.jpg, 1.3, Mooy, 0.2, False, None, a, 4, 36, 8, 7274, 116, 17180, 203, 0.0, 1.7, Mooy, 272, 0, 0, 2, 4, 0, 0, 0, 0, 1, 0, 0, 37, 51.0, 33.6, 10.0, 9.3, 
100, 100, 233425, 1, -1, 2, -2, 1, 4, 5.0, 6.0, 2, Aaron, 6.0, 534, False, , 2019-10-05T14:00:20.259443Z, 47, 233425.jpg, 3.5, Connolly, 3.7, False, None, a, 4, 36, 28, 297381, 10109, 53501, 10420, 1.3, 6.0, Connolly, 363, 2, 2, 2, 6, 0, 0, 0, 0, 0, 0, 3, 85, 78.0, 46.3, 215.0, 33.5, 
None, None, 213056, 0, 0, 0, 0, 0, 2, -1.0, 0.0, 0, Tudor, 0.0, 536, False, , None, 40, 213056.jpg, 0.0, Baluta, 0.2, False, None, a, 4, 36, 0, 15710, 374, 6791, 444, 0.0, 0.0, Baluta, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 235382, 0, 0, 0, 0, 0, 3, 1.2, 2.2, 3, Steven, 2.2, 537, False, , 2019-10-06T11:00:17.795404Z, 45, 235382.jpg, 2.2, Alzate, 0.1, False, None, a, 4, 36, 13, 4793, 506, 1688, 115, 0.5, 2.9, Alzate, 456, 0, 0, 3, 5, 0, 0, 0, 1, 0, 0, 0, 57, 51.8, 64.6, 107.0, 22.4, 
None, None, 74375, 0, 0, 0, 0, 0, 2, -0.5, 0.5, 1, Ezequiel, 0.5, 546, False, , None, 40, 74375.jpg, 1.0, Schelotto, 0.2, False, None, a, 4, 36, 2, 15064, 2762, 3238, 633, 0.1, 0.5, Schelotto, 28, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0.2, 0.4, 4.0, 0.2, 
None, None, 51927, 0, 0, 0, 0, 0, 2, 2.0, 2.5, 1, Ben, 2.0, 83, False, , None, 50, 51927.jpg, 2.5, Mee, 0.9, False, None, a, 5, 90, 27, 37261, 356, 37526, 1742, 0.4, 5.4, Mee, 990, 0, 0, 3, 18, 0, 0, 0, 0, 0, 0, 0, 164, 216.2, 43.9, 73.0, 33.4, 
100, 100, 17761, 0, 0, 0, 0, 0, 2, 2.5, 3.0, 0, James, 2.5, 84, False, , 2019-08-03T18:30:13.047591Z, 50, 17761.jpg, 2.5, Tarkowski, 1.5, False, None, a, 5, 90, 27, 50115, 492, 62863, 3551, 0.5, 5.4, Tarkowski, 990, 0, 0, 3, 18, 0, 0, 0, 3, 0, 0, 3, 179, 237.6, 43.8, 110.0, 39.1, 
None, None, 68983, 0, 0, 0, 0, 0, 2, 1.8, 2.3, 1, Matthew, 1.8, 85, False, , None, 45, 68983.jpg, 2.6, Lowton, 1.1, False, None, a, 5, 90, 29, 92995, 727, 42936, 2181, 0.4, 6.4, Lowton, 990, 0, 1, 3, 18, 0, 0, 0, 1, 0, 0, 0, 182, 211.6, 170.5, 15.0, 39.8, 
100, 75, 17997, 0, 0, -2, 2, 0, 2, 0.0, 0.4, 0, Phil, 0.0, 86, False, , 2019-10-31T14:30:17.166119Z, 43, 17997.jpg, 0.0, Bardsley, 0.1, False, None, a, 5, 90, 0, 1829, 21, 6735, 112, 0.0, 0.0, Bardsley, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 103914, 0, 0, -3, 3, 0, 2, 0.5, 1.0, 1, Charlie, 0.5, 87, False, , None, 42, 103914.jpg, 1.0, Taylor, 0.6, False, None, a, 5, 90, 2, 9492, 266, 66718, 591, 0.1, 0.5, Taylor, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 21.6, 33.5, 2.0, 5.8, 
100, 100, 41674, 0, 0, -1, 1, 0, 2, 0.0, 0.5, 0, Kevin, 0.0, 88, False, , 2019-08-04T11:00:17.994252Z, 44, 41674.jpg, 0.0, Long, 0.1, False, None, a, 5, 90, 0, 2527, 50, 6095, 128, 0.0, 0.0, Long, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 83312, 0, 0, 0, 0, 0, 2, 0.0, 0.5, 0, Ben, 0.0, 89, False, , 2019-07-31T00:00:11.168991Z, 40, 83312.jpg, 0.0, Gibson, 2.6, False, None, a, 5, 90, 0, 64467, 547, 104808, 2252, 0.0, 0.0, Gibson, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 44699, 0, 0, -2, 2, 1, 4, 1.2, 1.7, 1, Ashley, 1.2, 90, False, , 2019-10-17T13:30:19.189042Z, 63, 44699.jpg, 3.7, Barnes, 3.9, False, None, a, 5, 90, 37, 1009646, 2016, 944228, 10467, 0.2, 5.9, Barnes, 796, 4, 0, 4, 14, 0, 0, 0, 3, 0, 0, 4, 98, 149.0, 39.2, 326.0, 49.5, 
75, 75, 60689, 0, 0, -3, 3, 1, 4, 1.4, 1.7, 0, Chris, 1.8, 91, False, Hamstring injury - 75% chance of playing, 2019-10-24T13:30:12.436735Z, 62, 60689.jpg, 3.9, Wood, 1.0, False, None, d, 5, 90, 35, 108897, 198, 154390, 6848, 0.3, 5.6, Wood, 755, 4, 0, 3, 10, 1, 0, 0, 1, 0, 0, 4, 102, 164.6, 75.4, 316.0, 55.1, 
None, None, 81183, 0, 0, -2, 2, 0, 4, 0.8, 1.3, 1, Matej, 0.8, 92, False, , None, 53, 81183.jpg, 1.8, Vydra, 0.1, False, None, a, 5, 90, 7, 3376, 54, 5456, 103, 0.2, 1.3, Vydra, 58, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18.0, 11.0, 15.0, 4.4, 
100, 100, 98747, 0, 0, 2, -2, 0, 1, 2.8, 3.3, 2, Nick, 2.8, 93, False, , 2019-07-31T00:00:11.182051Z, 47, 98747.jpg, 3.3, Pope, 14.6, False, None, a, 5, 90, 36, 815635, 2493, 280660, 14435, 0.6, 7.7, Pope, 990, 0, 0, 3, 18, 0, 0, 0, 0, 0, 33, 2, 205, 243.0, 20.3, 2.0, 26.5, 
None, None, 15749, 0, 0, -2, 2, 0, 1, 0.0, 0.5, 0, Joe, 0.0, 95, False, , None, 43, 15749.jpg, 0.0, Hart, 1.3, False, None, a, 5, 90, 0, 16466, 272, 71916, 1001, 0.0, 0.0, Hart, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 60586, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Johann Berg, 0.8, 96, False, Hamstring injury - Unknown return date, 2019-10-13T21:00:19.113958Z, 59, 60586.jpg, 4.2, Gudmundsson, 0.5, False, None, i, 5, 90, 17, 79185, 2, 110022, 541, 0.1, 2.9, Gudmundsson, 309, 1, 0, 3, 2, 0, 0, 0, 0, 0, 0, 1, 58, 74.4, 113.7, 79.0, 26.7, 
100, 100, 433154, 0, 0, 0, 0, 0, 3, 4.2, 4.7, 1, Dwight, 4.2, 97, False, , 2019-09-26T14:30:17.961067Z, 60, 433154.jpg, 3.9, McNeil, 0.6, False, None, a, 5, 90, 43, 51796, 3217, 41055, 1426, 0.7, 7.2, McNeil, 934, 1, 4, 4, 17, 0, 0, 0, 0, 0, 0, 1, 155, 181.0, 200.4, 139.0, 51.9, 
100, 100, 90517, 0, 0, 0, 0, 0, 3, 2.2, 2.7, 1, Robbie, 2.2, 98, False, , 2019-07-31T00:00:11.195874Z, 55, 90517.jpg, 2.2, Brady, 0.0, False, None, a, 5, 90, 11, 1406, 65, 1549, 77, 0.4, 2.0, Brady, 109, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 40, 58.4, 57.1, 16.0, 13.2, 
