chance_of_playing_next_round, chance_of_playing_this_round, code, cost_change_event, cost_change_event_fall, cost_change_start, cost_change_start_fall, dreamteam_count, element_type, ep_next, ep_this, event_points, first_name, form, id, in_dreamteam, news, news_added, now_cost, photo, points_per_game, second_name, selected_by_percent, special, squad_number, status, team, team_code, total_points, transfers_in, transfers_in_event, transfers_out, transfers_out_event, value_form, value_season, web_name, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index,
None, None, 223349, 0, 0, 0, 0, 0, 3, -0.5, 0.0, 0, Indiana, 0.5, 600, False, , None, 45, 223349.jpg, 1.0, Vassilev, 0.0, False, None, a, 2, 7, 2, 258, 7, 95, 6, 0.1, 0.4, Vassilev, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1.2, 1.3, 4.0, 0.7, 
None, None, 8432, 0, 0, 0, 0, 0, 1, 1.0, 1.5, 2, José, 2.0, 603, False, , None, 45, 8432.jpg, 2.0, Reina, 0.4, False, None, a, 2, 7, 6, 31177, 408, 5771, 331, 0.4, 1.3, Reina, 270, 0, 0, 0, 4, 0, 0, 0, 0, 0, 6, 0, 40, 52.4, 0.0, 0.0, 5.3, 
None, None, 217487, 0, 0, 0, 0, 0, 4, 1.0, 1.5, 8, Mbwana, 8.0, 613, False, , None, 60, 217487.jpg, 8.0, Samatta, 0.1, False, None, a, 2, 7, 8, 6948, 1967, 370, 95, 1.3, 1.3, Samatta, 90, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 28, 41.2, 23.2, 72.0, 13.6, 
100, 100, 56917, 0, 0, 0, 0, 2, 2, -0.2, 0.3, 0, Steve, -0.2, 58, False, , 2020-01-18T17:00:22.247187Z, 50, 56917.jpg, 2.3, Cook, 0.2, False, None, a, 3, 91, 44, 40271, 14, 46164, 47, 0.0, 8.8, Steve Cook, 1650, 1, 0, 3, 31, 0, 0, 0, 3, 1, 0, 5, 280, 434.0, 37.8, 110.0, 58.4, 
100, 100, 126184, 0, 0, -2, 2, 1, 2, 3.5, 4.0, 9, Nathan, 3.5, 59, False, , 2019-12-07T17:00:19.171927Z, 48, 126184.jpg, 3.2, Aké, 6.5, False, None, a, 3, 91, 64, 530185, 2808, 1276596, 356, 0.7, 13.3, Aké, 1744, 2, 1, 3, 27, 0, 0, 0, 1, 0, 0, 6, 360, 463.4, 67.9, 242.0, 77.3, 
0, 0, 41320, 0, 0, -2, 2, 0, 2, 0.0, 0.0, 0, Charlie, 0.0, 60, False, Knee injury - Unknown return date, 2019-08-25T15:30:14.994228Z, 43, 41320.jpg, 1.5, Daniels, 0.1, False, None, i, 3, 91, 3, 3230, 0, 17001, 9, 0.0, 0.7, Daniels, 126, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 18, 22.4, 29.6, 0.0, 5.2, 
0, 0, 223911, 0, 0, -2, 2, 1, 2, 0.0, 0.0, 0, Chris, 0.0, 61, False, Knee injury - Expected back 11 Apr, 2020-01-10T17:00:16.673521Z, 43, 223911.jpg, 2.4, Mepham, 0.7, False, None, i, 3, 91, 26, 94595, 1, 118775, 135, 0.0, 6.0, Mepham, 901, 1, 0, 1, 19, 0, 0, 0, 1, 0, 0, 2, 161, 268.6, 16.5, 136.0, 42.2, 
100, 100, 15149, 0, 0, -1, 1, 0, 2, 1.5, 2.0, 2, Simon, 1.5, 62, False, , 2019-12-26T17:00:15.517956Z, 44, 15149.jpg, 1.2, Francis, 0.0, False, None, a, 3, 91, 16, 4437, 17, 3551, 9, 0.3, 3.6, Francis, 784, 0, 0, 1, 16, 0, 0, 0, 1, 1, 0, 1, 135, 196.8, 53.8, 64.0, 31.7, 
100, 100, 54469, 0, 0, -2, 2, 1, 2, 1.2, 1.7, 2, Adam, 1.2, 63, False, , 2019-11-30T15:00:18.860871Z, 43, 54469.jpg, 2.6, Smith, 0.4, False, None, a, 3, 91, 37, 60624, 36, 133137, 36, 0.3, 8.6, Adam Smith, 1197, 0, 1, 3, 18, 0, 0, 0, 4, 0, 0, 3, 205, 189.2, 106.7, 86.0, 38.1, 
75, 75, 235530, 0, 0, -1, 1, 0, 2, 0.0, 0.4, 0, Lloyd, 0.0, 64, False, Thigh injury - 75% chance of playing, 2020-01-31T01:00:23.162332Z, 44, 235530.jpg, 0.0, Kelly, 0.0, False, None, d, 3, 91, 0, 4862, 2, 8918, 18, 0.0, 0.0, Kelly, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 171129, 0, 0, 3, -3, 1, 2, 2.2, 2.7, 2, Diego, 2.2, 65, False, , 2019-12-21T17:00:13.810253Z, 43, 171129.jpg, 3.0, Rico, 11.5, False, None, a, 3, 91, 60, 1304833, 1801, 885741, 3199, 0.5, 14.0, Rico, 1703, 0, 3, 5, 25, 0, 0, 0, 6, 0, 0, 5, 322, 411.8, 384.9, 73.0, 87.3, 
None, None, 222434, 0, 0, 0, 0, 0, 2, 0.0, 0.5, 0, Jack, 0.0, 66, False, , None, 40, 222434.jpg, 1.0, Simpson, 7.3, False, None, a, 3, 91, 3, 392356, 252, 424404, 1255, 0.0, 0.8, Simpson, 167, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 25, 28.2, 12.6, 18.0, 5.8, 
100, 100, 75115, 0, 0, -6, 6, 1, 4, 3.0, 3.5, 1, Callum, 3.0, 67, False, , 2019-12-07T17:00:19.209039Z, 74, 75115.jpg, 3.3, Wilson, 5.1, False, None, a, 3, 91, 79, 841330, 363, 1662947, 3070, 0.4, 10.7, Callum Wilson, 1986, 6, 3, 3, 37, 0, 0, 0, 6, 0, 0, 6, 240, 287.4, 306.9, 538.0, 112.2, 
25, 25, 78007, 0, 0, -4, 4, 1, 4, 0.0, 0.1, 0, Joshua, 0.0, 68, False, Hamstring injury - 25% chance of playing, 2019-12-28T15:00:26.365175Z, 61, 78007.jpg, 3.6, King, 3.3, False, None, d, 3, 91, 58, 620817, 34, 1663984, 305, 0.0, 9.5, King, 1307, 3, 3, 3, 18, 0, 0, 0, 0, 0, 0, 6, 176, 264.4, 248.2, 355.0, 86.8, 
100, 100, 154566, 0, 0, -3, 3, 0, 4, 2.8, 3.3, 0, Dominic, 2.8, 69, False, , 2019-11-24T12:00:21.142150Z, 52, 154566.jpg, 1.8, Solanke, 0.3, False, None, a, 3, 91, 38, 30505, 64, 48667, 168, 0.5, 7.3, Solanke, 1136, 0, 2, 1, 24, 0, 0, 0, 1, 0, 0, 0, 68, 99.0, 159.9, 385.0, 64.4, 
100, 100, 217331, 0, 0, -2, 2, 0, 4, 0.2, 0.7, 0, Sam, 0.2, 71, False, , 2019-08-07T20:00:14.104634Z, 43, 217331.jpg, 1.0, Surridge, 0.5, False, None, a, 3, 91, 1, 55372, 253, 81755, 159, 0.0, 0.2, Surridge, 15, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0.2, 0.3, 2.0, 0.3, 
0, 0, 40349, 0, 0, -3, 3, 0, 1, 0.0, 0.0, 0, Asmir, 0.0, 72, False, Joined AC Milan on loan until the end of the season on 13/1. - Expected back 01 Jul, 2020-01-13T20:30:12.943407Z, 42, 40349.jpg, 0.0, Begovic, 0.7, False, None, n, 3, 91, 0, 12324, 4, 153788, 44, 0.0, 0.0, Begovic, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 18726, 0, 0, -2, 2, 0, 1, 0.0, 0.5, 0, Artur, 0.0, 73, False, , None, 43, 18726.jpg, 0.0, Boruc, 0.2, False, None, a, 3, 91, 0, 7265, 10, 20080, 24, 0.0, 0.0, Boruc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 229600, 0, 0, -3, 3, 0, 1, 0.2, 0.7, 0, Mark, 0.2, 74, False, , None, 42, 229600.jpg, 1.0, Travers, 0.2, False, None, a, 3, 91, 1, 4753, 31, 12816, 42, 0.0, 0.2, Travers, 90, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 9, 15.2, 0.0, 0.0, 1.5, 
100, 100, 90105, 0, 0, -6, 6, 0, 3, 2.8, 3.3, 5, Ryan, 2.8, 75, False, , 2019-11-29T10:30:15.625182Z, 69, 90105.jpg, 2.6, Fraser, 2.7, False, None, a, 3, 91, 63, 143271, 193, 1118481, 279, 0.4, 9.1, Fraser, 1778, 1, 4, 4, 28, 0, 0, 0, 2, 0, 0, 2, 260, 288.2, 515.3, 369.0, 117.0, 
0, 0, 111317, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, David, 0.0, 76, False, Ankle injury - Expected back 22 Feb, 2019-07-31T21:00:14.727782Z, 63, 111317.jpg, 0.0, Brooks, 0.1, False, None, i, 3, 91, 0, 771, 3, 18674, 11, 0.0, 0.0, Brooks, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 25, 56872, 0, 0, -1, 1, 0, 3, 0.0, 0.1, 0, Junior, 0.0, 77, False, , 2020-01-12T20:00:12.983134Z, 59, 56872.jpg, 1.5, Stanislas, 0.0, False, None, a, 3, 91, 3, 805, 1, 987, 3, 0.0, 0.5, Stanislas, 106, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 16, 16.0, 33.1, 19.0, 6.8, 
100, 100, 103912, 0, 0, -4, 4, 0, 3, 0.0, 0.5, 0, Jordon, 0.0, 78, False, , 2020-01-21T01:00:16.756052Z, 46, 103912.jpg, 1.0, Ibe, 0.1, False, None, a, 3, 91, 2, 6718, 19, 23119, 12, 0.0, 0.4, Ibe, 48, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 10, 6.8, 5.4, 0.0, 1.2, 
100, 100, 155408, 0, 0, 0, 0, 0, 3, 0.8, 1.3, 0, Lewis, 0.8, 79, False, , 2019-06-25T11:30:07.007116Z, 50, 155408.jpg, 1.6, Cook, 0.0, False, None, a, 3, 91, 28, 5882, 10, 4822, 16, 0.2, 5.6, Lewis Cook, 830, 0, 1, 2, 16, 0, 0, 0, 3, 0, 0, 0, 125, 123.8, 103.5, 44.0, 27.0, 
100, 100, 15237, 0, 0, -3, 3, 0, 3, 0.0, 0.5, 0, Andrew, 0.0, 80, False, , 2019-12-20T11:00:16.393267Z, 47, 15237.jpg, 1.0, Surman, 0.0, False, None, a, 3, 91, 3, 1292, 4, 4095, 1, 0.0, 0.6, Surman, 57, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 6.4, 2.2, 0.0, 0.9, 
100, 100, 40387, 0, 0, -1, 1, 0, 3, 2.2, 2.7, 5, Dan, 2.2, 81, False, , 2019-07-30T10:30:13.907385Z, 49, 40387.jpg, 2.8, Gosling, 0.1, False, None, a, 3, 91, 33, 12742, 30, 8416, 61, 0.4, 6.7, Gosling, 700, 2, 1, 1, 11, 0, 0, 0, 1, 0, 0, 1, 108, 199.6, 67.1, 157.0, 42.3, 
0, 100, 152551, 0, 0, -2, 2, 0, 3, 0.0, 1.0, -2, Jefferson, 0.5, 82, False, Suspended for one match on 1/2. - Expected back 22 Feb, 2020-02-01T19:00:21.684206Z, 48, 152551.jpg, 1.6, Lerma, 0.1, False, None, n, 3, 91, 36, 11202, 6, 19566, 52, 0.1, 7.5, Lerma, 1773, 0, 1, 3, 29, 0, 0, 0, 9, 1, 0, 2, 233, 260.0, 127.1, 62.0, 44.5, 
25, 25, 154131, 0, 0, -2, 2, 0, 2, 0.0, 0.1, 0, Jack, 0.0, 446, False, Hamstring injury - 25% chance of playing, 2019-12-28T15:00:27.078393Z, 43, 154131.jpg, 2.6, Stacey, 0.1, False, None, d, 3, 91, 23, 7171, 0, 12784, 18, 0.0, 5.3, Stacey, 796, 0, 1, 1, 12, 0, 0, 0, 2, 0, 0, 3, 129, 164.4, 43.9, 45.0, 25.4, 
100, 75, 168991, 0, 0, 0, 0, 1, 3, 3.8, 3.2, 10, Philip, 3.8, 476, False, , 2020-01-31T01:00:24.070654Z, 50, 168991.jpg, 2.3, Billing, 0.1, False, None, a, 3, 91, 52, 17041, 126, 20747, 32, 0.8, 10.4, Billing, 1802, 1, 1, 5, 27, 0, 0, 0, 7, 0, 0, 5, 271, 453.4, 158.5, 246.0, 85.9, 
0, 0, 220307, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Arnaut, 0.0, 492, False, Foot injury - Unknown return date, 2019-12-15T13:00:23.507388Z, 58, 220307.jpg, 2.0, Danjuma Groeneveld, 0.0, False, None, i, 3, 91, 18, 1042, 2, 4820, 1, 0.0, 3.1, Danjuma, 405, 0, 1, 2, 6, 0, 0, 0, 0, 0, 0, 0, 55, 45.4, 39.8, 120.0, 20.5, 
100, 100, 225321, 0, 0, 2, -2, 3, 1, 2.5, 3.0, 3, Aaron, 2.5, 494, False, , 2020-01-12T14:00:23.328650Z, 47, 225321.jpg, 3.6, Ramsdale, 4.2, False, None, a, 3, 91, 87, 643507, 323, 379999, 2469, 0.5, 18.5, Ramsdale, 2160, 0, 1, 4, 35, 0, 0, 0, 0, 0, 83, 10, 447, 636.2, 10.0, 0.0, 64.7, 
100, 100, 153682, 0, 0, -2, 2, 2, 3, 3.5, 4.0, 2, Harry, 3.5, 505, False, , 2019-12-15T13:00:23.553245Z, 58, 153682.jpg, 3.7, Wilson, 2.2, False, None, a, 3, 91, 77, 607738, 461, 553857, 1374, 0.6, 13.3, Harry Wilson, 1288, 7, 0, 2, 25, 0, 0, 0, 1, 0, 0, 7, 254, 353.4, 193.6, 500.0, 104.7, 
None, None, 461017, 0, 0, 0, 0, 0, 3, 0.0, 0.5, 0, Christian, 0.0, 564, False, , None, 45, 461017.jpg, 0.0, Saydee, 0.0, False, None, a, 3, 91, 0, 503, 4, 368, 3, 0.0, 0.0, Saydee, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 444183, 0, 0, 0, 0, 0, 3, 0.0, 0.5, 0, Gavin, 0.0, 565, False, , None, 45, 444183.jpg, 0.0, Kilkenny, 0.0, False, None, a, 3, 91, 0, 347, 2, 259, 2, 0.0, 0.0, Kilkenny, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 207300, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0, Mihai-Alexandru, 0.0, 574, False, Joined Wigan Athletic on loan until the end of the season on 31/1. - Expected back 01 Jul, 2020-02-01T00:00:22.909965Z, 45, 207300.jpg, 0.0, Dobre, 0.0, False, None, n, 3, 91, 0, 355, 1, 215, 4, 0.0, 0.0, Dobre, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 61933, 0, 0, -2, 2, 0, 2, 0.0, 0.0, 0, Shane, 0.2, 37, False, Shin injury - Expected back 08 Feb, 2020-01-30T15:00:21.405457Z, 48, 61933.jpg, 2.4, Duffy, 0.9, False, None, i, 4, 36, 31, 49694, 3, 171805, 346, 0.0, 6.5, Duffy, 891, 1, 0, 2, 13, 0, 0, 0, 1, 0, 0, 0, 158, 203.2, 14.4, 56.0, 27.3, 
100, 100, 86153, 0, 0, -1, 1, 1, 2, 1.0, 1.0, 1, Martín, 1.0, 38, False, , 2019-09-14T16:30:10.724610Z, 44, 86153.jpg, 2.6, Montoya, 0.7, False, None, a, 4, 36, 54, 94512, 87, 98003, 286, 0.2, 12.3, Montoya, 1536, 0, 1, 5, 24, 0, 0, 0, 3, 0, 0, 3, 263, 288.4, 266.1, 169.0, 72.6, 
100, 100, 209362, 0, 0, -2, 2, 0, 2, 1.2, 1.2, 1, Bernardo, 1.2, 39, False, , 2019-09-14T16:30:10.738160Z, 43, 209362.jpg, 1.9, Fernandes da Silva Junior, 0.1, False, None, a, 4, 36, 17, 6976, 42, 10579, 41, 0.3, 4.0, Bernardo, 540, 0, 0, 1, 12, 0, 0, 0, 1, 0, 0, 3, 99, 124.0, 58.5, 82.0, 26.5, 
0, 0, 52484, 0, 0, -1, 1, 0, 2, 0.0, 0.0, 0, Leon, 0.0, 40, False, Joined Wigan Athletic on loan until the end of the season on 31/1. - Expected back 01 Jul, 2020-02-01T00:00:21.930237Z, 44, 52484.jpg, 0.0, Balogun, 0.1, False, None, n, 4, 36, 0, 1261, 0, 4797, 25, 0.0, 0.0, Balogun, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 42748, 0, 0, -3, 3, 0, 2, 0.0, 0.0, 0, Gaëtan, 0.0, 41, False, Joined Nottingham Forest on a permanent deal on 30/1, 2020-01-31T01:30:13.684095Z, 42, 42748.jpg, 0.8, Bong, 0.1, False, None, u, 4, 36, 3, 2306, 1, 7655, 45, 0.0, 0.7, Bong, 57, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 15, 16.0, 27.9, 6.0, 5.0, 
100, 100, 83299, 0, 0, 3, -3, 3, 2, 1.2, 1.2, 1, Lewis, 1.2, 42, False, , 2019-12-26T12:30:21.551588Z, 48, 83299.jpg, 3.4, Dunk, 14.4, False, None, a, 4, 36, 79, 1353860, 1903, 895631, 6352, 0.3, 16.5, Dunk, 2070, 2, 3, 5, 33, 0, 0, 0, 8, 0, 0, 11, 442, 535.4, 112.7, 279.0, 92.6, 
0, 0, 178173, 0, 0, -1, 1, 0, 2, 0.0, 0.0, 0, Matthew, 0.0, 43, False, Joined Derby County on loan until the end of the season on 2/8. - Expected back 01 Jul, 2019-08-02T11:00:13.040927Z, 44, 178173.jpg, 0.0, Clarke, 0.0, False, None, n, 4, 36, 0, 397, 0, 1274, 1, 0.0, 0.0, Clarke, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 20529, 0, 0, -6, 6, 0, 4, 2.0, 2.0, 6, Glenn, 2.0, 44, False, , 2020-01-05T01:00:11.784092Z, 54, 20529.jpg, 1.5, Murray, 0.7, False, None, a, 4, 36, 24, 46333, 292, 219676, 68, 0.4, 4.4, Murray, 513, 1, 0, 2, 7, 0, 0, 0, 0, 0, 0, 0, 44, 51.2, 41.0, 116.0, 20.5, 
100, 100, 106757, 0, 0, -3, 3, 0, 4, 0.0, 0.0, 0, Jürgen, 0.0, 45, False, , 2019-08-29T13:00:09.129312Z, 52, 106757.jpg, 1.5, Locadia, 0.1, False, None, a, 4, 36, 3, 6646, 8, 23596, 5, 0.0, 0.6, Locadia, 85, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 5, 3.2, 1.3, 30.0, 3.3, 
0, 0, 93284, 0, 0, -3, 3, 0, 4, 0.0, 0.0, 0, Florin, 0.0, 46, False, Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul, 2019-08-24T16:30:09.164349Z, 47, 93284.jpg, 1.7, Andone, 0.4, False, None, n, 4, 36, 5, 159712, 4, 196109, 20, 0.0, 1.1, Andone, 71, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 20, 45.0, 11.3, 21.0, 7.6, 
None, None, 131897, 0, 0, 4, -4, 0, 1, 2.0, 2.0, 2, Mathew, 2.0, 47, False, , None, 49, 131897.jpg, 3.6, Ryan, 16.7, False, None, a, 4, 36, 89, 1118185, 400, 797229, 10155, 0.4, 18.2, Ryan, 2250, 0, 0, 5, 37, 0, 0, 0, 0, 0, 86, 11, 509, 723.8, 0.0, 0.0, 72.4, 
None, None, 50093, 0, 0, -1, 1, 0, 1, 0.0, 0.0, 0, David, 0.0, 48, False, , None, 39, 50093.jpg, 0.0, Button, 20.5, False, None, a, 4, 36, 0, 554207, 4203, 750886, 2176, 0.0, 0.0, Button, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 60307, 0, 0, -2, 2, 0, 3, 2.5, 2.5, 9, Pascal, 2.5, 49, False, , None, 63, 60307.jpg, 3.0, Groß, 0.5, False, None, a, 4, 36, 67, 103199, 399, 127141, 91, 0.4, 10.6, Groß, 1425, 2, 5, 3, 24, 1, 0, 0, 2, 0, 0, 7, 289, 334.6, 795.1, 303.0, 142.9, 
100, 100, 165210, 0, 0, -2, 2, 0, 3, 0.8, 0.8, 0, Alireza, 0.8, 50, False, , 2019-09-19T14:00:12.919069Z, 58, 165210.jpg, 4.0, Jahanbakhsh, 0.1, False, None, a, 4, 36, 20, 11706, 14, 11686, 188, 0.1, 3.4, Jahanbakhsh, 247, 2, 0, 1, 3, 0, 0, 0, 0, 0, 0, 2, 65, 84.4, 53.9, 83.0, 22.2, 
0, 0, 167473, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, José Heriberto, 0.0, 51, False, Knee injury - Unknown return date, 2019-06-25T11:30:06.929510Z, 54, 167473.jpg, 0.0, Izquierdo Mena, 0.0, False, None, i, 4, 36, 0, 164, 0, 252, 0, 0.0, 0.0, Izquierdo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 83543, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Anthony, 0.0, 52, False, Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Jul, 2019-07-21T20:00:14.555249Z, 54, 83543.jpg, 0.0, Knockaert, 0.0, False, None, n, 4, 36, 0, 253, 0, 904, 1, 0.0, 0.0, Knockaert, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 227127, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0, Yves, 0.0, 53, False, , 2019-06-25T11:30:06.944296Z, 50, 227127.jpg, 1.3, Bissouma, 0.0, False, None, a, 4, 36, 13, 1121, 2, 1173, 6, 0.0, 2.6, Bissouma, 402, 0, 0, 1, 5, 0, 0, 0, 1, 0, 0, 0, 65, 65.4, 61.3, 64.0, 18.9, 
100, 100, 66242, 0, 0, -2, 2, 0, 3, 3.0, 3.0, 6, Davy, 3.0, 54, False, , 2019-09-29T10:30:09.519275Z, 48, 66242.jpg, 2.5, Pröpper, 0.3, False, None, a, 4, 36, 55, 86578, 149, 90553, 66, 0.6, 11.5, Pröpper, 1980, 1, 2, 4, 33, 1, 0, 0, 3, 0, 0, 1, 316, 369.4, 303.9, 216.0, 88.8, 
100, 100, 109345, 0, 0, -4, 4, 0, 3, 0.5, 0.5, 1, Solomon, 0.5, 55, False, , 2019-11-28T14:00:24.105131Z, 46, 109345.jpg, 2.3, March, 0.2, False, None, a, 4, 36, 23, 33693, 31, 57183, 24, 0.1, 5.0, March, 646, 0, 1, 2, 11, 0, 0, 0, 1, 0, 0, 3, 95, 127.4, 146.0, 153.0, 42.8, 
50, 50, 38490, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Beram, 0.0, 56, False, Groin Injury - 50% chance of playing, 2019-08-08T22:00:09.076501Z, 43, 38490.jpg, 0.0, Kayal, 0.2, False, None, d, 4, 36, 0, 33915, 5, 29637, 52, 0.0, 0.0, Kayal, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 40845, 0, 0, -1, 1, 0, 3, 1.8, 1.8, 1, Dale, 1.8, 57, False, , 2019-12-08T19:00:17.937527Z, 44, 40845.jpg, 2.0, Stephens, 1.9, False, None, a, 4, 36, 47, 184184, 188, 256305, 397, 0.4, 10.7, Stephens, 1939, 0, 1, 4, 33, 0, 0, 0, 6, 0, 0, 1, 319, 355.2, 226.6, 86.0, 66.8, 
100, 100, 116216, 0, 0, -2, 2, 2, 3, 3.8, 3.8, 2, Leandro, 3.8, 421, False, , 2019-11-16T11:00:16.932007Z, 58, 116216.jpg, 3.5, Trossard, 0.6, False, None, a, 4, 36, 67, 110281, 250, 119180, 643, 0.7, 11.6, Trossard, 1162, 3, 5, 1, 22, 0, 0, 0, 0, 0, 0, 6, 245, 296.6, 433.1, 349.0, 107.5, 
0, 0, 78916, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0, Dan, 0.0, 475, False, Shoulder injury - Expected back 22 Feb, 2020-01-01T14:30:13.406599Z, 45, 78916.jpg, 2.2, Burn, 0.2, False, None, i, 4, 36, 47, 33709, 1, 33415, 78, 0.0, 10.4, Burn, 1821, 0, 0, 5, 29, 0, 0, 0, 3, 0, 0, 0, 313, 392.4, 234.8, 98.0, 72.5, 
100, 100, 110735, 0, 0, -1, 1, 1, 2, 1.2, 1.2, 1, Adam, 1.2, 493, False, , 2019-11-02T18:00:16.279714Z, 44, 110735.jpg, 2.7, Webster, 0.7, False, None, a, 4, 36, 54, 93736, 189, 52935, 460, 0.3, 12.3, Webster, 1745, 3, 0, 2, 31, 1, 0, 0, 3, 0, 0, 5, 329, 451.8, 115.3, 196.0, 76.6, 
None, None, 115382, 0, 0, -1, 1, 1, 4, 2.0, 2.0, 0, Neal, 2.0, 502, False, , None, 59, 115382.jpg, 3.6, Maupay, 2.5, False, None, a, 4, 36, 87, 475741, 835, 337225, 4261, 0.3, 14.7, Maupay, 1806, 7, 2, 5, 26, 0, 0, 0, 3, 0, 0, 12, 239, 351.2, 233.6, 1115.0, 169.7, 
100, 100, 74471, 0, 0, -2, 2, 1, 3, 3.5, 3.5, 2, Aaron, 3.5, 516, False, , 2020-01-09T14:00:18.516961Z, 48, 74471.jpg, 3.1, Mooy, 0.8, False, None, a, 4, 36, 55, 87696, 633, 55414, 525, 0.7, 11.5, Mooy, 1293, 2, 1, 3, 23, 0, 0, 0, 0, 1, 0, 9, 222, 293.0, 378.7, 216.0, 88.7, 
100, 100, 233425, 0, 0, -2, 2, 1, 4, 0.8, 0.8, 0, Aaron, 0.8, 534, False, , 2019-12-08T18:30:20.976333Z, 43, 233425.jpg, 2.5, Connolly, 1.2, False, None, a, 4, 36, 40, 387900, 992, 318457, 683, 0.2, 9.3, Connolly, 812, 2, 2, 3, 13, 0, 0, 0, 0, 0, 0, 3, 87, 91.0, 62.9, 347.0, 49.2, 
0, 0, 213056, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0, Tudor, 0.0, 536, False, Joined ADO Den Haag on loan until the end of the season on 17/1. - Expected back 01 Jul, 2020-01-17T11:00:15.294241Z, 40, 213056.jpg, 0.0, Baluta, 0.2, False, None, n, 4, 36, 0, 25401, 3, 18899, 73, 0.0, 0.0, Baluta, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 235382, 0, 0, 0, 0, 0, 3, 1.2, 1.2, 0, Steven, 1.2, 537, False, , 2019-10-06T11:00:17.795404Z, 45, 235382.jpg, 1.8, Alzate, 0.1, False, None, a, 4, 36, 31, 17548, 66, 10368, 64, 0.3, 6.9, Alzate, 1144, 0, 0, 3, 18, 0, 0, 0, 1, 0, 0, 0, 173, 187.6, 211.3, 195.0, 59.5, 
None, None, 74375, 0, 0, 0, 0, 0, 2, 0.2, 0.2, 1, Ezequiel, 0.2, 546, False, , None, 40, 74375.jpg, 1.0, Schelotto, 0.5, False, None, a, 4, 36, 5, 60180, 125, 34021, 133, 0.0, 1.2, Schelotto, 141, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 22, 15.4, 4.0, 8.0, 2.6, 
